city,date,no2,no2_e4,pm25,temp_c,wind_ms,precip_mm,n_days,no2_obs,pm25_obs
Rawalpindi,2025-10-05,5.971723877918317e-05,0.5971723877918318,40.15216652268358,25.26164318068326,1.1888041800397147,1.2311589409873915,7,7,7
Rawalpindi,2025-10-12,6.820791324077039e-05,0.6820791324077039,29.493872336813514,19.696438857236842,1.2030160671405068,5.972954467320197,7,6,7
Rawalpindi,2025-10-19,8.108327776562304e-05,0.8108327776562305,44.311644187211535,21.899069971085535,0.9313144500472978,0.000920208099000952,7,7,7
Rawalpindi,2025-10-26,7.937972021631604e-05,0.7937972021631604,39.680366274087746,20.80079648132989,1.2109338760768118,0.004220543603663898,7,2,7
Rawalpindi,2025-11-02,9.359814343150226e-05,0.9359814343150226,44.31994412604566,19.6585391541468,1.308915646967454,0.0008557522050978014,7,2,7
Rawalpindi,2025-11-09,0.0001005237372725226,1.005237372725226,35.99716562605159,15.916828771050616,1.689409519337078,1.1537589291164523,7,6,7
Rawalpindi,2025-11-16,0.00014760773240333252,1.4760773240333251,42.47155317634277,14.567271831880817,1.4750053776598901,0.0009166006924893908,7,7,7
Rawalpindi,2025-11-23,0.00012256020282171967,1.2256020282171967,63.004372143896425,14.413661695762626,1.2071379509470235,0.0009172845913951625,7,7,7
Rawalpindi,2025-11-30,0.00011985919331875805,1.1985919331875805,65.92350406687602,12.422968127324802,1.3222024296044015,0.0004339902913232258,7,7,7
Rawalpindi,2025-12-07,0.00011344512552013087,1.1344512552013086,70.55389514717574,12.32861922474718,1.3960747592438463,0.008809903306104571,7,7,7
Rawalpindi,2025-12-14,0.00014322760364147895,1.4322760364147895,67.50288254734886,13.146442256537048,1.3665923895652372,0.0027953602267027327,7,6,7
Rawalpindi,2025-12-21,0.0001278886667263192,1.2788866672631918,62.68430197584787,14.080617039501524,1.4538850493698392,0.9658170530812364,7,4,7
Rawalpindi,2025-12-28,0.00010105392038736048,1.010539203873605,56.88521203343881,11.756779538257433,1.6286182277533912,0.7706704473618456,7,7,7
Rawalpindi,2026-01-04,0.00019310172524833672,1.931017252483367,63.11231280204213,10.779207332907642,1.173837963339898,1.2783542701468904,7,3,7
Rawalpindi,2026-01-11,0.000126597063061399,1.2659706306139902,64.76542645601081,8.212539657871186,1.4060729655098514,0.011303874487831515,7,7,7
Rawalpindi,2026-01-18,0.00022354955070452966,2.2354955070452966,72.0504376001621,10.172916534669136,1.1541976583605285,0.02067321263281524,7,6,7
Rawalpindi,2026-01-25,8.95240738917549e-05,0.8952407389175489,47.91781176571531,9.98042481495662,2.1590911417897005,5.8568776858848866,7,6,7
Rawalpindi,2026-02-01,0.00013415984654714707,1.3415984654714708,56.09085686462784,10.245588227496187,1.4087642776678082,0.7387063557547826,7,5,7
Rawalpindi,2026-02-08,0.0001151082715955324,1.1510827159553239,41.70028524060417,11.73412092118443,1.9311685849154183,0.18008577000938572,7,6,7
Rawalpindi,2026-02-15,0.00011437735270418759,1.1437735270418758,42.072646346938804,13.04358313079123,1.6393792463826553,1.6137793898910393,7,5,7
Rawalpindi,2026-02-22,0.0001214551769902729,1.2145517699027288,42.38543051765167,15.662781483220433,1.2371332988644659,0.005051200297133923,7,7,7
Rawalpindi,2026-03-01,7.70603999051556e-05,0.770603999051556,38.850991503279275,17.541853107964453,1.5478996117571093,0.06284859142485621,7,7,7
Rawalpindi,2026-03-08,7.743615670556196e-05,0.7743615670556196,33.008091670914055,22.06873771313904,1.642163038753674,0.0015923115735645874,7,6,7
Rawalpindi,2026-03-15,7.529554112368928e-05,0.7529554112368928,28.19229022888066,19.392357506650594,1.8784943834294079,6.523482805095118,7,4,7
